date,new regulations,isPartial
2013-01-21,56,False
2013-01-22,57,False
2013-01-23,54,False
2013-01-24,63,False
2013-01-25,47,False
2013-01-26,53,False
2013-01-27,58,False
2013-01-28,63,False
2013-01-29,58,False
2013-01-30,81,False
2013-01-31,65,False
2013-02-01,62,False
2013-02-02,49,False
2013-02-03,40,False
2013-02-04,67,False
2013-02-05,59,False
2013-02-06,60,False
2013-02-07,62,False
2013-02-08,65,False
2013-02-09,18,False
2013-02-10,57,False
2013-02-11,86,False
2013-02-12,77,False
2013-02-13,58,False
2013-02-14,48,False
2013-02-15,54,False
2013-02-16,47,False
2013-02-17,32,False
2013-02-18,49,False
2013-02-19,32,False
