date,new regulations,isPartial
2014-12-01,72,False
2014-12-02,68,False
2014-12-03,83,False
2014-12-04,73,False
2014-12-05,61,False
2014-12-06,40,False
2014-12-07,47,False
2014-12-08,75,False
2014-12-09,74,False
2014-12-10,72,False
2014-12-11,71,False
2014-12-12,64,False
2014-12-13,30,False
2014-12-14,45,False
2014-12-15,74,False
2014-12-16,63,False
2014-12-17,60,False
2014-12-18,57,False
2014-12-19,66,False
2014-12-20,32,False
2014-12-21,35,False
2014-12-22,43,False
2014-12-23,40,False
2014-12-24,45,False
2014-12-25,33,False
2014-12-26,15,False
2014-12-27,25,False
2014-12-28,19,False
2014-12-29,49,False
2014-12-30,75,False
2014-12-31,60,False
2015-01-01,45,False
2015-01-02,58,False
2015-01-03,53,False
2015-01-04,29,False
2015-01-05,74,False
2015-01-06,73,False
2015-01-07,84,False
2015-01-08,82,False
2015-01-09,61,False
2015-01-10,32,False
2015-01-11,29,False
2015-01-12,63,False
2015-01-13,86,False
2015-01-14,96,False
2015-01-15,68,False
2015-01-16,65,False
2015-01-17,55,False
2015-01-18,33,False
2015-01-19,73,False
2015-01-20,75,False
2015-01-21,78,False
2015-01-22,72,False
2015-01-23,71,False
2015-01-24,45,False
2015-01-25,46,False
2015-01-26,75,False
2015-01-27,67,False
2015-01-28,72,False
2015-01-29,85,False
2015-01-30,49,False
2015-01-31,52,False
2015-02-01,40,False
2015-02-02,63,False
2015-02-03,55,False
2015-02-04,68,False
2015-02-05,62,False
2015-02-06,50,False
2015-02-07,40,False
2015-02-08,43,False
2015-02-09,73,False
2015-02-10,76,False
2015-02-11,86,False
2015-02-12,78,False
2015-02-13,73,False
2015-02-14,37,False
2015-02-15,52,False
2015-02-16,60,False
2015-02-17,81,False
2015-02-18,52,False
2015-02-19,54,False
2015-02-20,64,False
2015-02-21,39,False
2015-02-22,50,False
2015-02-23,59,False
2015-02-24,100,False
2015-02-25,81,False
2015-02-26,80,False
2015-02-27,78,False
2015-02-28,50,False
2015-03-01,47,False
2015-03-02,66,False
2015-03-03,84,False
2015-03-04,81,False
2015-03-05,62,False
2015-03-06,60,False
2015-03-07,32,False
2015-03-08,48,False
2015-03-09,59,False
2015-03-10,76,False
2015-03-11,69,False
2015-03-12,72,False
2015-03-13,75,False
2015-03-14,46,False
2015-03-15,34,False
2015-03-16,80,False
2015-03-17,90,False
2015-03-18,78,False
2015-03-19,76,False
2015-03-20,69,False
2015-03-21,68,False
2015-03-22,43,False
2015-03-23,76,False
2015-03-24,67,False
2015-03-25,70,False
2015-03-26,55,False
2015-03-27,66,False
2015-03-28,46,False
2015-03-29,55,False
2015-03-30,74,False
2015-03-31,70,False
2015-04-01,83,False
2015-04-02,67,False
2015-04-03,72,False
2015-04-04,21,False
2015-04-05,41,False
2015-04-06,69,False
2015-04-07,67,False
2015-04-08,79,False
2015-04-09,82,False
2015-04-10,55,False
2015-04-11,44,False
2015-04-12,48,False
2015-04-13,57,False
2015-04-14,72,False
2015-04-15,87,False
2015-04-16,84,False
2015-04-17,58,False
2015-04-18,39,False
2015-04-19,43,False
2015-04-20,81,False
2015-04-21,71,False
2015-04-22,60,False
2015-04-23,81,False
2015-04-24,63,False
2015-04-25,39,False
2015-04-26,56,False
2015-04-27,73,False
2015-04-28,82,False
2015-04-29,85,False
2015-04-30,60,False
2015-05-01,86,False
2015-05-02,53,False
2015-05-03,32,False
2015-05-04,67,False
2015-05-05,71,False
2015-05-06,65,False
2015-05-07,84,False
2015-05-08,64,False
2015-05-09,44,False
2015-05-10,47,False
2015-05-11,86,False
2015-05-12,53,False
2015-05-13,79,False
2015-05-14,72,False
2015-05-15,41,False
2015-05-16,45,False
2015-05-17,52,False
2015-05-18,70,False
2015-05-19,54,False
2015-05-20,63,False
2015-05-21,69,False
2015-05-22,57,False
2015-05-23,41,False
2015-05-24,38,False
2015-05-25,35,False
2015-05-26,60,False
2015-05-27,61,False
2015-05-28,79,False
2015-05-29,60,False
2015-05-30,44,False
2015-05-31,41,False
2015-06-01,88,False
2015-06-02,82,False
2015-06-03,86,False
2015-06-04,83,False
2015-06-05,63,False
2015-06-06,46,False
2015-06-07,37,False
2015-06-08,63,False
2015-06-09,50,False
2015-06-10,79,False
2015-06-11,73,False
2015-06-12,80,False
2015-06-13,48,False
2015-06-14,51,False
2015-06-15,80,False
2015-06-16,78,False
2015-06-17,84,False
2015-06-18,52,False
2015-06-19,50,False
2015-06-20,26,False
2015-06-21,28,False
2015-06-22,66,False
2015-06-23,71,False
2015-06-24,60,False
2015-06-25,72,False
2015-06-26,61,False
2015-06-27,30,False
2015-06-28,35,False
2015-06-29,54,False
2015-06-30,70,False
2015-07-01,51,False
2015-07-02,75,False
2015-07-03,60,False
2015-07-04,44,False
2015-07-05,45,False
2015-07-06,73,False
2015-07-07,80,False
2015-07-08,80,False
2015-07-09,60,False
2015-07-10,59,False
2015-07-11,47,False
2015-07-12,51,False
2015-07-13,72,False
2015-07-14,52,False
2015-07-15,52,False
2015-07-16,74,False
2015-07-17,66,False
2015-07-18,41,False
2015-07-19,68,False
2015-07-20,79,False
2015-07-21,67,False
2015-07-22,84,False
2015-07-23,61,False
2015-07-24,62,False
2015-07-25,32,False
2015-07-26,35,False
2015-07-27,63,False
2015-07-28,73,False
2015-07-29,69,False
2015-07-30,56,False
2015-07-31,52,False
2015-08-01,25,False
2015-08-02,50,False
2015-08-03,91,False
2015-08-04,79,False
2015-08-05,64,False
2015-08-06,57,False
2015-08-07,46,False
2015-08-08,19,False
2015-08-09,28,False
2015-08-10,51,False
2015-08-11,78,False
