date,new regulations,isPartial
2017-09-01,82,False
2017-09-02,33,False
2017-09-03,45,False
2017-09-04,47,False
2017-09-05,60,False
2017-09-06,74,False
2017-09-07,61,False
2017-09-08,53,False
2017-09-09,41,False
2017-09-10,46,False
2017-09-11,49,False
2017-09-12,74,False
2017-09-13,71,False
2017-09-14,60,False
2017-09-15,63,False
2017-09-16,30,False
2017-09-17,36,False
2017-09-18,60,False
2017-09-19,80,False
2017-09-20,68,False
2017-09-21,84,False
2017-09-22,73,False
2017-09-23,37,False
2017-09-24,50,False
2017-09-25,77,False
2017-09-26,60,False
2017-09-27,61,False
2017-09-28,73,False
2017-09-29,95,False
2017-09-30,32,False
2017-10-01,54,False
2017-10-02,91,False
2017-10-03,77,False
2017-10-04,72,False
2017-10-05,69,False
2017-10-06,69,False
2017-10-07,26,False
2017-10-08,39,False
2017-10-09,54,False
2017-10-10,66,False
2017-10-11,76,False
2017-10-12,76,False
2017-10-13,65,False
2017-10-14,28,False
2017-10-15,34,False
2017-10-16,64,False
2017-10-17,74,False
2017-10-18,74,False
2017-10-19,81,False
2017-10-20,48,False
2017-10-21,51,False
2017-10-22,36,False
2017-10-23,69,False
2017-10-24,87,False
2017-10-25,88,False
2017-10-26,98,False
2017-10-27,53,False
2017-10-28,43,False
2017-10-29,42,False
2017-10-30,69,False
2017-10-31,58,False
2017-11-01,93,False
2017-11-02,83,False
2017-11-03,53,False
2017-11-04,48,False
2017-11-05,45,False
2017-11-06,64,False
2017-11-07,98,False
2017-11-08,68,False
2017-11-09,81,False
2017-11-10,61,False
2017-11-11,44,False
2017-11-12,53,False
2017-11-13,51,False
2017-11-14,100,False
2017-11-15,67,False
2017-11-16,80,False
2017-11-17,57,False
2017-11-18,38,False
2017-11-19,49,False
2017-11-20,55,False
2017-11-21,52,False
2017-11-22,55,False
2017-11-23,53,False
2017-11-24,40,False
2017-11-25,33,False
2017-11-26,40,False
2017-11-27,71,False
2017-11-28,74,False
2017-11-29,67,False
2017-11-30,79,False
2017-12-01,57,False
2017-12-02,48,False
2017-12-03,39,False
2017-12-04,71,False
2017-12-05,70,False
2017-12-06,79,False
2017-12-07,87,False
2017-12-08,76,False
2017-12-09,44,False
2017-12-10,48,False
2017-12-11,70,False
2017-12-12,69,False
2017-12-13,65,False
2017-12-14,58,False
2017-12-15,65,False
2017-12-16,52,False
2017-12-17,41,False
2017-12-18,69,False
2017-12-19,74,False
2017-12-20,67,False
2017-12-21,56,False
2017-12-22,38,False
2017-12-23,29,False
2017-12-24,44,False
2017-12-25,24,False
2017-12-26,35,False
2017-12-27,55,False
2017-12-28,70,False
2017-12-29,56,False
2017-12-30,36,False
2017-12-31,49,False
2018-01-01,63,False
2018-01-02,100,False
2018-01-03,86,False
2018-01-04,74,False
2018-01-05,78,False
2018-01-06,29,False
2018-01-07,47,False
2018-01-08,71,False
2018-01-09,62,False
2018-01-10,81,False
2018-01-11,83,False
2018-01-12,71,False
2018-01-13,47,False
2018-01-14,45,False
2018-01-15,63,False
2018-01-16,94,False
2018-01-17,73,False
2018-01-18,62,False
2018-01-19,59,False
2018-01-20,52,False
2018-01-21,43,False
2018-01-22,73,False
2018-01-23,79,False
2018-01-24,62,False
2018-01-25,82,False
2018-01-26,65,False
2018-01-27,32,False
2018-01-28,42,False
2018-01-29,86,False
2018-01-30,88,False
2018-01-31,66,False
2018-02-01,84,False
2018-02-02,56,False
2018-02-03,36,False
2018-02-04,44,False
2018-02-05,63,False
2018-02-06,73,False
2018-02-07,80,False
2018-02-08,84,False
2018-02-09,74,False
2018-02-10,36,False
2018-02-11,46,False
2018-02-12,86,False
2018-02-13,83,False
