date,new regulations,isPartial
2013-06-29,39,False
2013-06-30,51,False
2013-07-01,68,False
2013-07-02,84,False
2013-07-03,65,False
2013-07-04,65,False
2013-07-05,65,False
2013-07-06,57,False
2013-07-07,47,False
2013-07-08,72,False
2013-07-09,70,False
2013-07-10,72,False
2013-07-11,71,False
2013-07-12,64,False
2013-07-13,29,False
2013-07-14,40,False
2013-07-15,73,False
2013-07-16,74,False
2013-07-17,55,False
2013-07-18,63,False
2013-07-19,53,False
2013-07-20,55,False
2013-07-21,49,False
2013-07-22,64,False
2013-07-23,67,False
2013-07-24,67,False
2013-07-25,56,False
2013-07-26,47,False
2013-07-27,53,False
2013-07-28,48,False
2013-07-29,84,False
2013-07-30,66,False
2013-07-31,73,False
2013-08-01,72,False
2013-08-02,51,False
2013-08-03,47,False
2013-08-04,54,False
2013-08-05,62,False
2013-08-06,79,False
2013-08-07,64,False
2013-08-08,89,False
2013-08-09,63,False
2013-08-10,42,False
2013-08-11,43,False
2013-08-12,65,False
2013-08-13,52,False
2013-08-14,57,False
2013-08-15,58,False
2013-08-16,52,False
2013-08-17,43,False
2013-08-18,47,False
2013-08-19,70,False
2013-08-20,55,False
2013-08-21,67,False
2013-08-22,77,False
2013-08-23,65,False
2013-08-24,39,False
2013-08-25,49,False
2013-08-26,45,False
2013-08-27,73,False
2013-08-28,72,False
2013-08-29,70,False
2013-08-30,60,False
2013-08-31,41,False
2013-09-01,32,False
2013-09-02,50,False
2013-09-03,69,False
2013-09-04,72,False
2013-09-05,67,False
2013-09-06,61,False
2013-09-07,39,False
2013-09-08,51,False
2013-09-09,67,False
2013-09-10,68,False
2013-09-11,88,False
2013-09-12,81,False
2013-09-13,58,False
2013-09-14,33,False
2013-09-15,55,False
2013-09-16,89,False
2013-09-17,63,False
2013-09-18,79,False
2013-09-19,87,False
2013-09-20,80,False
2013-09-21,41,False
2013-09-22,60,False
2013-09-23,100,False
2013-09-24,81,False
2013-09-25,98,False
2013-09-26,88,False
2013-09-27,63,False
2013-09-28,35,False
2013-09-29,46,False
2013-09-30,68,False
2013-10-01,72,False
2013-10-02,71,False
2013-10-03,81,False
2013-10-04,55,False
2013-10-05,35,False
2013-10-06,44,False
2013-10-07,64,False
2013-10-08,78,False
2013-10-09,65,False
2013-10-10,68,False
2013-10-11,70,False
2013-10-12,35,False
2013-10-13,34,False
2013-10-14,58,False
2013-10-15,85,False
2013-10-16,64,False
2013-10-17,58,False
2013-10-18,63,False
2013-10-19,33,False
2013-10-20,40,False
2013-10-21,57,False
2013-10-22,73,False
2013-10-23,66,False
2013-10-24,77,False
2013-10-25,59,False
2013-10-26,44,False
2013-10-27,36,False
2013-10-28,65,False
2013-10-29,70,False
2013-10-30,64,False
2013-10-31,72,False
2013-11-01,58,False
2013-11-02,46,False
2013-11-03,44,False
2013-11-04,60,False
2013-11-05,56,False
2013-11-06,79,False
2013-11-07,59,False
2013-11-08,52,False
2013-11-09,48,False
2013-11-10,36,False
2013-11-11,79,False
2013-11-12,73,False
2013-11-13,76,False
2013-11-14,70,False
2013-11-15,56,False
2013-11-16,34,False
2013-11-17,50,False
2013-11-18,63,False
2013-11-19,71,False
2013-11-20,65,False
2013-11-21,89,False
2013-11-22,65,False
2013-11-23,36,False
2013-11-24,37,False
2013-11-25,56,False
2013-11-26,78,False
2013-11-27,63,False
2013-11-28,34,False
2013-11-29,43,False
2013-11-30,30,False
2013-12-01,33,False
2013-12-02,71,False
2013-12-03,71,False
2013-12-04,73,False
2013-12-05,75,False
2013-12-06,55,False
2013-12-07,38,False
2013-12-08,23,False
2013-12-09,78,False
2013-12-10,77,False
2013-12-11,63,False
2013-12-12,71,False
2013-12-13,48,False
2013-12-14,31,False
2013-12-15,38,False
2013-12-16,58,False
2013-12-17,65,False
2013-12-18,51,False
2013-12-19,64,False
2013-12-20,44,False
2013-12-21,33,False
2013-12-22,24,False
2013-12-23,39,False
2013-12-24,25,False
2013-12-25,20,False
2013-12-26,28,False
2013-12-27,42,False
2013-12-28,32,False
2013-12-29,26,False
2013-12-30,63,False
2013-12-31,57,False
2014-01-01,60,False
2014-01-02,81,False
2014-01-03,65,False
2014-01-04,47,False
2014-01-05,40,False
2014-01-06,74,False
2014-01-07,63,False
2014-01-08,66,False
2014-01-09,67,False
2014-01-10,65,False
2014-01-11,50,False
2014-01-12,50,False
2014-01-13,54,False
2014-01-14,91,False
2014-01-15,60,False
2014-01-16,86,False
2014-01-17,67,False
2014-01-18,35,False
2014-01-19,40,False
2014-01-20,75,False
2014-01-21,72,False
2014-01-22,75,False
2014-01-23,99,False
2014-01-24,50,False
2014-01-25,42,False
2014-01-26,49,False
2014-01-27,66,False
2014-01-28,83,False
2014-01-29,73,False
2014-01-30,75,False
2014-01-31,67,False
2014-02-01,35,False
2014-02-02,43,False
2014-02-03,79,False
2014-02-04,89,False
2014-02-05,74,False
2014-02-06,72,False
2014-02-07,48,False
2014-02-08,28,False
2014-02-09,48,False
2014-02-10,63,False
2014-02-11,65,False
2014-02-12,48,False
2014-02-13,56,False
2014-02-14,48,False
2014-02-15,63,False
2014-02-16,32,False
2014-02-17,65,False
2014-02-18,71,False
2014-02-19,65,False
2014-02-20,73,False
2014-02-21,62,False
2014-02-22,34,False
2014-02-23,43,False
2014-02-24,75,False
2014-02-25,95,False
2014-02-26,93,False
2014-02-27,81,False
2014-02-28,65,False
2014-03-01,49,False
2014-03-02,59,False
2014-03-03,72,False
2014-03-04,67,False
2014-03-05,73,False
2014-03-06,94,False
2014-03-07,68,False
2014-03-08,45,False
2014-03-09,51,False
2014-03-10,68,False
2014-03-11,71,False
2014-03-12,79,False
2014-03-13,64,False
2014-03-14,56,False
2014-03-15,47,False
2014-03-16,66,False
