date,new regulations,isPartial
2016-09-11,36,False
2016-09-12,76,False
2016-09-13,74,False
2016-09-14,64,False
2016-09-15,65,False
2016-09-16,63,False
2016-09-17,38,False
2016-09-18,32,False
2016-09-19,64,False
2016-09-20,57,False
2016-09-21,63,False
2016-09-22,65,False
2016-09-23,51,False
2016-09-24,25,False
2016-09-25,41,False
2016-09-26,50,False
2016-09-27,62,False
2016-09-28,70,False
2016-09-29,63,False
2016-09-30,48,False
2016-10-01,28,False
2016-10-02,39,False
2016-10-03,64,False
2016-10-04,76,False
2016-10-05,67,False
2016-10-06,53,False
2016-10-07,51,False
2016-10-08,32,False
2016-10-09,38,False
2016-10-10,56,False
2016-10-11,58,False
2016-10-12,68,False
2016-10-13,66,False
2016-10-14,51,False
2016-10-15,40,False
2016-10-16,39,False
2016-10-17,77,False
2016-10-18,58,False
2016-10-19,59,False
2016-10-20,60,False
2016-10-21,50,False
2016-10-22,35,False
2016-10-23,36,False
2016-10-24,53,False
2016-10-25,75,False
2016-10-26,59,False
2016-10-27,89,False
2016-10-28,49,False
2016-10-29,29,False
2016-10-30,34,False
2016-10-31,65,False
2016-11-01,60,False
2016-11-02,80,False
2016-11-03,76,False
2016-11-04,44,False
2016-11-05,50,False
2016-11-06,34,False
2016-11-07,57,False
2016-11-08,56,False
2016-11-09,61,False
2016-11-10,81,False
2016-11-11,74,False
2016-11-12,28,False
2016-11-13,53,False
2016-11-14,68,False
2016-11-15,69,False
2016-11-16,96,False
2016-11-17,67,False
2016-11-18,62,False
2016-11-19,53,False
2016-11-20,52,False
2016-11-21,52,False
2016-11-22,88,False
2016-11-23,79,False
2016-11-24,53,False
2016-11-25,28,False
2016-11-26,32,False
2016-11-27,44,False
2016-11-28,63,False
2016-11-29,65,False
2016-11-30,59,False
2016-12-01,69,False
2016-12-02,62,False
2016-12-03,32,False
2016-12-04,41,False
2016-12-05,51,False
2016-12-06,66,False
2016-12-07,65,False
2016-12-08,50,False
2016-12-09,64,False
2016-12-10,30,False
2016-12-11,36,False
2016-12-12,52,False
2016-12-13,65,False
2016-12-14,50,False
2016-12-15,60,False
2016-12-16,41,False
2016-12-17,25,False
2016-12-18,31,False
