date,new regulations,isPartial
2011-05-11,59,False
2011-05-12,37,False
2011-05-13,33,False
2011-05-14,35,False
2011-05-15,19,False
2011-05-16,73,False
2011-05-17,37,False
2011-05-18,50,False
2011-05-19,56,False
2011-05-20,43,False
2011-05-21,28,False
2011-05-22,27,False
2011-05-23,64,False
2011-05-24,62,False
2011-05-25,78,False
2011-05-26,69,False
2011-05-27,56,False
2011-05-28,28,False
2011-05-29,24,False
2011-05-30,29,False
2011-05-31,47,False
2011-06-01,57,False
2011-06-02,53,False
2011-06-03,37,False
2011-06-04,20,False
2011-06-05,55,False
2011-06-06,50,False
2011-06-07,58,False
2011-06-08,53,False
2011-06-09,49,False
2011-06-10,33,False
2011-06-11,36,False
2011-06-12,36,False
2011-06-13,50,False
2011-06-14,49,False
2011-06-15,61,False
2011-06-16,56,False
2011-06-17,53,False
2011-06-18,36,False
2011-06-19,44,False
2011-06-20,48,False
2011-06-21,37,False
2011-06-22,78,False
2011-06-23,32,False
2011-06-24,47,False
2011-06-25,44,False
2011-06-26,20,False
2011-06-27,41,False
2011-06-28,62,False
2011-06-29,60,False
2011-06-30,54,False
2011-07-01,51,False
2011-07-02,29,False
2011-07-03,25,False
2011-07-04,26,False
2011-07-05,44,False
2011-07-06,57,False
2011-07-07,45,False
2011-07-08,80,False
2011-07-09,20,False
2011-07-10,16,False
2011-07-11,75,False
2011-07-12,56,False
2011-07-13,38,False
2011-07-14,65,False
2011-07-15,58,False
2011-07-16,33,False
2011-07-17,41,False
2011-07-18,100,False
2011-07-19,43,False
2011-07-20,44,False
2011-07-21,32,False
2011-07-22,20,False
2011-07-23,24,False
2011-07-24,20,False
2011-07-25,44,False
2011-07-26,89,False
2011-07-27,44,False
2011-07-28,44,False
2011-07-29,24,False
2011-07-30,36,False
2011-07-31,32,False
2011-08-01,54,False
2011-08-02,44,False
2011-08-03,37,False
2011-08-04,75,False
2011-08-05,59,False
2011-08-06,31,False
2011-08-07,66,False
2011-08-08,57,False
2011-08-09,66,False
2011-08-10,68,False
2011-08-11,28,False
2011-08-12,46,False
2011-08-13,32,False
2011-08-14,28,False
2011-08-15,68,False
2011-08-16,47,False
2011-08-17,63,False
2011-08-18,41,False
2011-08-19,29,False
2011-08-20,35,False
2011-08-21,46,False
2011-08-22,51,False
2011-08-23,59,False
2011-08-24,66,False
2011-08-25,61,False
2011-08-26,38,False
2011-08-27,41,False
2011-08-28,30,False
2011-08-29,48,False
2011-08-30,75,False
2011-08-31,81,False
2011-09-01,64,False
2011-09-02,47,False
2011-09-03,33,False
2011-09-04,29,False
2011-09-05,54,False
2011-09-06,35,False
2011-09-07,59,False
2011-09-08,35,False
2011-09-09,52,False
2011-09-10,58,False
2011-09-11,42,False
2011-09-12,39,False
2011-09-13,54,False
2011-09-14,72,False
2011-09-15,62,False
2011-09-16,58,False
2011-09-17,25,False
2011-09-18,56,False
2011-09-19,57,False
2011-09-20,53,False
2011-09-21,37,False
2011-09-22,41,False
2011-09-23,51,False
2011-09-24,57,False
2011-09-25,67,False
2011-09-26,59,False
2011-09-27,73,False
2011-09-28,68,False
2011-09-29,49,False
2011-09-30,54,False
2011-10-01,46,False
2011-10-02,53,False
2011-10-03,71,False
2011-10-04,53,False
2011-10-05,59,False
2011-10-06,46,False
2011-10-07,57,False
2011-10-08,28,False
2011-10-09,34,False
2011-10-10,45,False
2011-10-11,64,False
2011-10-12,85,False
2011-10-13,65,False
2011-10-14,55,False
2011-10-15,34,False
2011-10-16,54,False
2011-10-17,81,False
2011-10-18,60,False
2011-10-19,82,False
2011-10-20,42,False
2011-10-21,53,False
2011-10-22,45,False
2011-10-23,30,False
2011-10-24,49,False
2011-10-25,44,False
2011-10-26,53,False
2011-10-27,42,False
2011-10-28,66,False
2011-10-29,17,False
2011-10-30,34,False
2011-10-31,56,False
2011-11-01,52,False
2011-11-02,67,False
2011-11-03,50,False
2011-11-04,40,False
2011-11-05,24,False
2011-11-06,33,False
2011-11-07,60,False
2011-11-08,58,False
2011-11-09,53,False
2011-11-10,47,False
2011-11-11,52,False
2011-11-12,17,False
2011-11-13,27,False
2011-11-14,43,False
2011-11-15,68,False
2011-11-16,54,False
2011-11-17,25,False
2011-11-18,55,False
2011-11-19,27,False
2011-11-20,36,False
2011-11-21,48,False
2011-11-22,52,False
2011-11-23,39,False
2011-11-24,38,False
2011-11-25,27,False
2011-11-26,17,False
2011-11-27,29,False
2011-11-28,45,False
2011-11-29,55,False
2011-11-30,57,False
2011-12-01,41,False
2011-12-02,34,False
2011-12-03,30,False
2011-12-04,23,False
