date,new regulations,isPartial
2016-07-15,47,False
2016-07-16,26,False
2016-07-17,37,False
2016-07-18,68,False
2016-07-19,70,False
2016-07-20,62,False
2016-07-21,48,False
2016-07-22,37,False
2016-07-23,39,False
2016-07-24,28,False
2016-07-25,65,False
2016-07-26,72,False
2016-07-27,62,False
2016-07-28,49,False
2016-07-29,50,False
2016-07-30,44,False
2016-07-31,45,False
2016-08-01,65,False
2016-08-02,66,False
2016-08-03,61,False
2016-08-04,59,False
2016-08-05,58,False
2016-08-06,47,False
2016-08-07,48,False
2016-08-08,89,False
2016-08-09,81,False
2016-08-10,85,False
2016-08-11,74,False
2016-08-12,58,False
2016-08-13,37,False
2016-08-14,31,False
2016-08-15,58,False
2016-08-16,55,False
2016-08-17,65,False
2016-08-18,57,False
2016-08-19,42,False
2016-08-20,34,False
2016-08-21,34,False
2016-08-22,68,False
2016-08-23,56,False
2016-08-24,63,False
2016-08-25,68,False
2016-08-26,67,False
2016-08-27,32,False
2016-08-28,30,False
2016-08-29,48,False
2016-08-30,83,False
2016-08-31,47,False
2016-09-01,60,False
2016-09-02,52,False
2016-09-03,42,False
2016-09-04,30,False
2016-09-05,46,False
2016-09-06,61,False
2016-09-07,79,False
2016-09-08,67,False
2016-09-09,48,False
2016-09-10,40,False
2016-09-11,36,False
