date,new regulations,isPartial
2017-10-06,49,False
2017-10-07,23,False
2017-10-08,26,False
2017-10-09,46,False
2017-10-10,43,False
2017-10-11,46,False
2017-10-12,34,False
2017-10-13,42,False
2017-10-14,18,False
2017-10-15,25,False
2017-10-16,45,False
2017-10-17,53,False
2017-10-18,47,False
2017-10-19,34,False
2017-10-20,25,False
2017-10-21,28,False
2017-10-22,30,False
2017-10-23,42,False
2017-10-24,47,False
2017-10-25,49,False
2017-10-26,61,False
2017-10-27,33,False
2017-10-28,23,False
2017-10-29,23,False
2017-10-30,45,False
2017-10-31,42,False
2017-11-01,54,False
2017-11-02,52,False
2017-11-03,35,False
2017-11-04,33,False
2017-11-05,26,False
2017-11-06,39,False
2017-11-07,52,False
2017-11-08,46,False
2017-11-09,65,False
2017-11-10,41,False
2017-11-11,24,False
2017-11-12,35,False
2017-11-13,42,False
2017-11-14,55,False
2017-11-15,43,False
2017-11-16,48,False
2017-11-17,31,False
2017-11-18,27,False
2017-11-19,36,False
2017-11-20,38,False
2017-11-21,35,False
2017-11-22,40,False
2017-11-23,24,False
2017-11-24,27,False
2017-11-25,24,False
2017-11-26,18,False
2017-11-27,48,False
2017-11-28,55,False
2017-11-29,39,False
2017-11-30,48,False
2017-12-01,40,False
2017-12-02,35,False
2017-12-03,28,False
2017-12-04,55,False
2017-12-05,48,False
2017-12-06,45,False
2017-12-07,51,False
2017-12-08,44,False
2017-12-09,22,False
2017-12-10,23,False
2017-12-11,39,False
2017-12-12,40,False
2017-12-13,43,False
2017-12-14,30,False
2017-12-15,34,False
2017-12-16,35,False
2017-12-17,27,False
2017-12-18,44,False
2017-12-19,50,False
2017-12-20,34,False
2017-12-21,35,False
2017-12-22,31,False
2017-12-23,17,False
2017-12-24,24,False
2017-12-25,19,False
2017-12-26,25,False
2017-12-27,30,False
2017-12-28,40,False
2017-12-29,30,False
2017-12-30,30,False
2017-12-31,29,False
2018-01-01,31,False
2018-01-02,49,False
2018-01-03,46,False
2018-01-04,44,False
2018-01-05,58,False
2018-01-06,18,False
2018-01-07,24,False
2018-01-08,53,False
2018-01-09,39,False
2018-01-10,58,False
2018-01-11,50,False
2018-01-12,42,False
2018-01-13,36,False
2018-01-14,29,False
2018-01-15,52,False
2018-01-16,50,False
2018-01-17,49,False
2018-01-18,38,False
2018-01-19,39,False
2018-01-20,38,False
2018-01-21,23,False
2018-01-22,49,False
2018-01-23,50,False
2018-01-24,42,False
2018-01-25,50,False
2018-01-26,44,False
2018-01-27,26,False
2018-01-28,24,False
2018-01-29,53,False
2018-01-30,55,False
2018-01-31,50,False
2018-02-01,48,False
2018-02-02,37,False
2018-02-03,22,False
2018-02-04,38,False
2018-02-05,35,False
2018-02-06,46,False
2018-02-07,55,False
2018-02-08,51,False
2018-02-09,46,False
2018-02-10,26,False
2018-02-11,24,False
2018-02-12,48,False
2018-02-13,43,False
2018-02-14,56,False
2018-02-15,52,False
2018-02-16,41,False
2018-02-17,29,False
2018-02-18,28,False
2018-02-19,37,False
2018-02-20,46,False
2018-02-21,47,False
2018-02-22,43,False
2018-02-23,31,False
2018-02-24,32,False
2018-02-25,27,False
2018-02-26,40,False
2018-02-27,55,False
2018-02-28,57,False
2018-03-01,47,False
2018-03-02,40,False
2018-03-03,20,False
2018-03-04,20,False
2018-03-05,50,False
2018-03-06,43,False
2018-03-07,39,False
2018-03-08,43,False
2018-03-09,38,False
2018-03-10,21,False
2018-03-11,27,False
2018-03-12,42,False
2018-03-13,54,False
2018-03-14,49,False
2018-03-15,40,False
2018-03-16,32,False
2018-03-17,29,False
2018-03-18,29,False
2018-03-19,40,False
2018-03-20,39,False
2018-03-21,38,False
2018-03-22,39,False
2018-03-23,41,False
2018-03-24,31,False
2018-03-25,33,False
2018-03-26,46,False
2018-03-27,42,False
2018-03-28,46,False
2018-03-29,45,False
2018-03-30,36,False
2018-03-31,30,False
2018-04-01,28,False
2018-04-02,34,False
2018-04-03,58,False
2018-04-04,43,False
2018-04-05,47,False
2018-04-06,31,False
2018-04-07,27,False
2018-04-08,32,False
2018-04-09,43,False
