date,new regulations,isPartial
2017-07-19,74,False
2017-07-20,72,False
2017-07-21,69,False
2017-07-22,41,False
2017-07-23,28,False
2017-07-24,75,False
2017-07-25,60,False
2017-07-26,72,False
2017-07-27,84,False
2017-07-28,51,False
2017-07-29,45,False
2017-07-30,42,False
2017-07-31,76,False
2017-08-01,70,False
2017-08-02,59,False
2017-08-03,66,False
2017-08-04,63,False
2017-08-05,32,False
2017-08-06,40,False
2017-08-07,62,False
2017-08-08,55,False
2017-08-09,65,False
2017-08-10,50,False
2017-08-11,69,False
2017-08-12,27,False
2017-08-13,22,False
2017-08-14,53,False
2017-08-15,66,False
2017-08-16,63,False
2017-08-17,56,False
2017-08-18,49,False
2017-08-19,31,False
2017-08-20,32,False
2017-08-21,59,False
2017-08-22,53,False
2017-08-23,71,False
2017-08-24,69,False
2017-08-25,42,False
2017-08-26,45,False
2017-08-27,27,False
2017-08-28,48,False
2017-08-29,61,False
2017-08-30,69,False
2017-08-31,48,False
2017-09-01,57,False
2017-09-02,35,False
2017-09-03,42,False
2017-09-04,43,False
2017-09-05,52,False
2017-09-06,50,False
2017-09-07,68,False
2017-09-08,60,False
2017-09-09,26,False
2017-09-10,31,False
2017-09-11,53,False
2017-09-12,59,False
2017-09-13,61,False
2017-09-14,64,False
2017-09-15,67,False
2017-09-16,40,False
2017-09-17,34,False
2017-09-18,61,False
2017-09-19,59,False
2017-09-20,70,False
2017-09-21,67,False
2017-09-22,47,False
2017-09-23,35,False
2017-09-24,48,False
2017-09-25,68,False
2017-09-26,61,False
2017-09-27,61,False
2017-09-28,83,False
2017-09-29,71,False
2017-09-30,31,False
2017-10-01,55,False
2017-10-02,70,False
2017-10-03,62,False
2017-10-04,67,False
2017-10-05,87,False
2017-10-06,76,False
