date,new regulations,isPartial
2016-05-04,85,False
2016-05-05,73,False
2016-05-06,85,False
2016-05-07,33,False
2016-05-08,46,False
2016-05-09,83,False
2016-05-10,62,False
2016-05-11,74,False
2016-05-12,67,False
2016-05-13,52,False
2016-05-14,35,False
2016-05-15,17,False
2016-05-16,97,False
2016-05-17,68,False
2016-05-18,59,False
2016-05-19,72,False
2016-05-20,76,False
2016-05-21,35,False
2016-05-22,38,False
2016-05-23,73,False
2016-05-24,81,False
2016-05-25,61,False
2016-05-26,78,False
2016-05-27,46,False
2016-05-28,46,False
2016-05-29,57,False
2016-05-30,57,False
2016-05-31,82,False
2016-06-01,78,False
2016-06-02,58,False
2016-06-03,69,False
2016-06-04,21,False
2016-06-05,30,False
2016-06-06,58,False
2016-06-07,53,False
2016-06-08,71,False
2016-06-09,46,False
2016-06-10,74,False
2016-06-11,33,False
2016-06-12,38,False
2016-06-13,62,False
2016-06-14,62,False
2016-06-15,69,False
2016-06-16,41,False
2016-06-17,67,False
2016-06-18,34,False
2016-06-19,23,False
2016-06-20,62,False
2016-06-21,54,False
2016-06-22,57,False
2016-06-23,63,False
2016-06-24,58,False
2016-06-25,26,False
2016-06-26,21,False
2016-06-27,78,False
2016-06-28,77,False
2016-06-29,79,False
2016-06-30,63,False
2016-07-01,58,False
2016-07-02,28,False
2016-07-03,21,False
2016-07-04,49,False
2016-07-05,58,False
2016-07-06,50,False
2016-07-07,67,False
2016-07-08,63,False
2016-07-09,19,False
2016-07-10,21,False
2016-07-11,48,False
2016-07-12,48,False
2016-07-13,54,False
2016-07-14,45,False
2016-07-15,60,False
2016-07-16,24,False
2016-07-17,41,False
2016-07-18,42,False
2016-07-19,59,False
2016-07-20,60,False
2016-07-21,56,False
2016-07-22,36,False
2016-07-23,43,False
2016-07-24,40,False
2016-07-25,49,False
2016-07-26,46,False
2016-07-27,49,False
2016-07-28,44,False
2016-07-29,46,False
2016-07-30,22,False
2016-07-31,37,False
2016-08-01,65,False
2016-08-02,69,False
2016-08-03,54,False
2016-08-04,44,False
2016-08-05,52,False
2016-08-06,14,False
2016-08-07,36,False
2016-08-08,100,False
2016-08-09,59,False
2016-08-10,80,False
2016-08-11,53,False
2016-08-12,60,False
2016-08-13,31,False
2016-08-14,57,False
2016-08-15,43,False
2016-08-16,59,False
2016-08-17,37,False
2016-08-18,44,False
2016-08-19,56,False
2016-08-20,22,False
2016-08-21,19,False
2016-08-22,86,False
2016-08-23,48,False
2016-08-24,59,False
2016-08-25,49,False
2016-08-26,41,False
2016-08-27,35,False
2016-08-28,26,False
2016-08-29,36,False
2016-08-30,68,False
2016-08-31,52,False
2016-09-01,73,False
2016-09-02,33,False
2016-09-03,42,False
2016-09-04,34,False
2016-09-05,31,False
2016-09-06,60,False
2016-09-07,62,False
2016-09-08,50,False
2016-09-09,45,False
2016-09-10,21,False
2016-09-11,39,False
2016-09-12,62,False
2016-09-13,56,False
2016-09-14,60,False
2016-09-15,75,False
2016-09-16,51,False
2016-09-17,26,False
2016-09-18,35,False
2016-09-19,68,False
2016-09-20,70,False
2016-09-21,66,False
2016-09-22,68,False
2016-09-23,53,False
2016-09-24,21,False
2016-09-25,28,False
2016-09-26,42,False
2016-09-27,64,False
2016-09-28,71,False
2016-09-29,71,False
2016-09-30,44,False
2016-10-01,44,False
2016-10-02,40,False
2016-10-03,70,False
2016-10-04,50,False
2016-10-05,79,False
2016-10-06,44,False
2016-10-07,60,False
2016-10-08,23,False
2016-10-09,33,False
2016-10-10,53,False
2016-10-11,61,False
2016-10-12,90,False
2016-10-13,47,False
2016-10-14,62,False
2016-10-15,30,False
2016-10-16,15,False
2016-10-17,65,False
2016-10-18,58,False
2016-10-19,61,False
2016-10-20,61,False
2016-10-21,54,False
2016-10-22,46,False
2016-10-23,40,False
2016-10-24,52,False
2016-10-25,77,False
2016-10-26,72,False
2016-10-27,81,False
2016-10-28,55,False
2016-10-29,38,False
2016-10-30,35,False
2016-10-31,54,False
2016-11-01,66,False
2016-11-02,69,False
2016-11-03,66,False
2016-11-04,45,False
2016-11-05,28,False
2016-11-06,29,False
2016-11-07,63,False
2016-11-08,72,False
2016-11-09,62,False
2016-11-10,90,False
2016-11-11,67,False
2016-11-12,25,False
2016-11-13,44,False
2016-11-14,85,False
