date,new regulations,isPartial
2013-02-19,36,False
2013-02-20,74,False
2013-02-21,63,False
2013-02-22,49,False
2013-02-23,26,False
2013-02-24,18,False
2013-02-25,34,False
2013-02-26,52,False
2013-02-27,62,False
2013-02-28,48,False
2013-03-01,37,False
2013-03-02,29,False
2013-03-03,26,False
2013-03-04,60,False
2013-03-05,58,False
2013-03-06,46,False
2013-03-07,56,False
2013-03-08,46,False
2013-03-09,36,False
2013-03-10,31,False
2013-03-11,45,False
2013-03-12,45,False
2013-03-13,58,False
2013-03-14,53,False
2013-03-15,66,False
2013-03-16,31,False
2013-03-17,30,False
2013-03-18,41,False
2013-03-19,66,False
2013-03-20,100,False
2013-03-21,62,False
2013-03-22,59,False
2013-03-23,34,False
2013-03-24,46,False
2013-03-25,56,False
2013-03-26,68,False
2013-03-27,89,False
2013-03-28,56,False
2013-03-29,50,False
2013-03-30,16,False
2013-03-31,33,False
2013-04-01,50,False
2013-04-02,48,False
2013-04-03,74,False
2013-04-04,68,False
2013-04-05,63,False
2013-04-06,28,False
2013-04-07,33,False
2013-04-08,28,False
2013-04-09,58,False
2013-04-10,50,False
2013-04-11,62,False
2013-04-12,47,False
2013-04-13,26,False
2013-04-14,37,False
2013-04-15,43,False
2013-04-16,65,False
2013-04-17,55,False
2013-04-18,47,False
2013-04-19,53,False
2013-04-20,32,False
2013-04-21,29,False
2013-04-22,65,False
2013-04-23,51,False
2013-04-24,48,False
2013-04-25,44,False
2013-04-26,28,False
2013-04-27,41,False
2013-04-28,54,False
2013-04-29,52,False
2013-04-30,55,False
2013-05-01,88,False
2013-05-02,47,False
2013-05-03,42,False
2013-05-04,35,False
2013-05-05,32,False
2013-05-06,39,False
2013-05-07,32,False
2013-05-08,59,False
2013-05-09,73,False
2013-05-10,51,False
2013-05-11,29,False
2013-05-12,37,False
2013-05-13,60,False
2013-05-14,69,False
2013-05-15,39,False
2013-05-16,37,False
2013-05-17,39,False
2013-05-18,29,False
2013-05-19,34,False
2013-05-20,44,False
2013-05-21,49,False
2013-05-22,49,False
2013-05-23,63,False
2013-05-24,45,False
2013-05-25,26,False
2013-05-26,26,False
2013-05-27,35,False
2013-05-28,49,False
2013-05-29,62,False
2013-05-30,79,False
2013-05-31,66,False
2013-06-01,37,False
2013-06-02,31,False
2013-06-03,58,False
2013-06-04,65,False
2013-06-05,54,False
2013-06-06,61,False
2013-06-07,25,False
2013-06-08,24,False
2013-06-09,33,False
2013-06-10,53,False
2013-06-11,44,False
2013-06-12,41,False
2013-06-13,39,False
2013-06-14,66,False
2013-06-15,19,False
2013-06-16,32,False
2013-06-17,32,False
2013-06-18,46,False
2013-06-19,50,False
2013-06-20,44,False
2013-06-21,53,False
2013-06-22,27,False
2013-06-23,29,False
2013-06-24,65,False
2013-06-25,56,False
2013-06-26,68,False
2013-06-27,58,False
2013-06-28,62,False
2013-06-29,35,False
2013-06-30,59,False
2013-07-01,37,False
2013-07-02,79,False
2013-07-03,57,False
2013-07-04,63,False
2013-07-05,55,False
2013-07-06,38,False
2013-07-07,27,False
2013-07-08,57,False
2013-07-09,60,False
2013-07-10,60,False
2013-07-11,65,False
2013-07-12,53,False
2013-07-13,33,False
2013-07-14,27,False
2013-07-15,58,False
2013-07-16,44,False
2013-07-17,49,False
2013-07-18,70,False
2013-07-19,40,False
2013-07-20,38,False
2013-07-21,16,False
2013-07-22,42,False
2013-07-23,44,False
2013-07-24,51,False
2013-07-25,58,False
2013-07-26,52,False
2013-07-27,22,False
2013-07-28,35,False
2013-07-29,39,False
2013-07-30,56,False
2013-07-31,53,False
