date,dow,isPartial
2016-04-11,18,False
2016-04-12,18,False
2016-04-13,19,False
2016-04-14,20,False
2016-04-15,19,False
2016-04-16,8,False
2016-04-17,7,False
2016-04-18,19,False
2016-04-19,21,False
2016-04-20,20,False
2016-04-21,20,False
2016-04-22,18,False
2016-04-23,8,False
2016-04-24,7,False
2016-04-25,17,False
2016-04-26,18,False
2016-04-27,18,False
2016-04-28,19,False
2016-04-29,19,False
2016-04-30,8,False
2016-05-01,7,False
2016-05-02,18,False
2016-05-03,20,False
2016-05-04,19,False
