date,dow,isPartial
2013-04-06,22,False
2013-04-07,20,False
2013-04-08,39,False
2013-04-09,38,False
2013-04-10,41,False
2013-04-11,40,False
2013-04-12,43,False
2013-04-13,24,False
2013-04-14,22,False
2013-04-15,47,False
2013-04-16,52,False
2013-04-17,47,False
2013-04-18,49,False
2013-04-19,43,False
2013-04-20,24,False
2013-04-21,19,False
2013-04-22,35,False
2013-04-23,43,False
2013-04-24,41,False
2013-04-25,44,False
2013-04-26,40,False
2013-04-27,22,False
2013-04-28,22,False
2013-04-29,41,False
2013-04-30,42,False
2013-05-01,43,False
2013-05-02,43,False
2013-05-03,47,False
2013-05-04,27,False
2013-05-05,24,False
2013-05-06,43,False
2013-05-07,47,False
2013-05-08,47,False
2013-05-09,45,False
2013-05-10,46,False
2013-05-11,23,False
2013-05-12,19,False
2013-05-13,39,False
2013-05-14,44,False
2013-05-15,44,False
2013-05-16,43,False
2013-05-17,44,False
2013-05-18,23,False
2013-05-19,21,False
2013-05-20,39,False
2013-05-21,37,False
2013-05-22,43,False
2013-05-23,48,False
2013-05-24,43,False
2013-05-25,24,False
2013-05-26,19,False
2013-05-27,24,False
2013-05-28,42,False
2013-05-29,46,False
2013-05-30,44,False
2013-05-31,39,False
2013-06-01,25,False
2013-06-02,20,False
2013-06-03,41,False
2013-06-04,42,False
2013-06-05,48,False
2013-06-06,50,False
2013-06-07,44,False
2013-06-08,25,False
2013-06-09,20,False
2013-06-10,39,False
2013-06-11,39,False
2013-06-12,43,False
2013-06-13,45,False
2013-06-14,45,False
2013-06-15,25,False
2013-06-16,20,False
2013-06-17,41,False
2013-06-18,43,False
2013-06-19,44,False
2013-06-20,58,False
2013-06-21,61,False
2013-06-22,26,False
2013-06-23,20,False
2013-06-24,50,False
2013-06-25,51,False
2013-06-26,52,False
2013-06-27,47,False
2013-06-28,45,False
2013-06-29,23,False
