date,dow,isPartial
2013-11-06,68,False
2013-11-07,68,False
2013-11-08,69,False
2013-11-09,37,False
2013-11-10,31,False
2013-11-11,57,False
2013-11-12,63,False
2013-11-13,65,False
2013-11-14,66,False
2013-11-15,69,False
2013-11-16,37,False
2013-11-17,30,False
2013-11-18,71,False
2013-11-19,70,False
2013-11-20,67,False
2013-11-21,71,False
2013-11-22,73,False
2013-11-23,37,False
2013-11-24,29,False
2013-11-25,63,False
2013-11-26,63,False
2013-11-27,63,False
2013-11-28,38,False
2013-11-29,49,False
2013-11-30,34,False
2013-12-01,29,False
2013-12-02,57,False
2013-12-03,64,False
2013-12-04,65,False
2013-12-05,62,False
2013-12-06,62,False
2013-12-07,36,False
2013-12-08,26,False
2013-12-09,58,False
2013-12-10,58,False
2013-12-11,62,False
2013-12-12,66,False
2013-12-13,61,False
2013-12-14,34,False
2013-12-15,29,False
2013-12-16,58,False
2013-12-17,59,False
2013-12-18,70,False
2013-12-19,70,False
2013-12-20,67,False
2013-12-21,37,False
2013-12-22,31,False
2013-12-23,59,False
2013-12-24,57,False
2013-12-25,34,False
2013-12-26,59,False
2013-12-27,61,False
2013-12-28,35,False
2013-12-29,28,False
2013-12-30,58,False
2013-12-31,71,False
2014-01-01,42,False
2014-01-02,65,False
2014-01-03,64,False
2014-01-04,39,False
2014-01-05,30,False
2014-01-06,58,False
2014-01-07,62,False
2014-01-08,64,False
2014-01-09,61,False
2014-01-10,63,False
2014-01-11,33,False
2014-01-12,28,False
2014-01-13,62,False
2014-01-14,67,False
2014-01-15,63,False
2014-01-16,63,False
2014-01-17,66,False
2014-01-18,36,False
2014-01-19,27,False
2014-01-20,48,False
2014-01-21,67,False
2014-01-22,66,False
2014-01-23,68,False
2014-01-24,84,False
2014-01-25,47,False
2014-01-26,36,False
2014-01-27,80,False
2014-01-28,78,False
2014-01-29,81,False
2014-01-30,76,False
2014-01-31,77,False
2014-02-01,38,False
2014-02-02,31,False
2014-02-03,89,False
2014-02-04,100,False
2014-02-05,84,False
2014-02-06,75,False
2014-02-07,80,False
2014-02-08,43,False
2014-02-09,33,False
2014-02-10,71,False
2014-02-11,73,False
2014-02-12,75,False
2014-02-13,71,False
2014-02-14,69,False
2014-02-15,41,False
2014-02-16,33,False
2014-02-17,55,False
2014-02-18,68,False
2014-02-19,72,False
2014-02-20,72,False
2014-02-21,68,False
2014-02-22,38,False
2014-02-23,34,False
2014-02-24,67,False
2014-02-25,70,False
2014-02-26,70,False
2014-02-27,71,False
2014-02-28,69,False
2014-03-01,39,False
2014-03-02,32,False
2014-03-03,79,False
2014-03-04,78,False
2014-03-05,75,False
2014-03-06,71,False
2014-03-07,69,False
2014-03-08,36,False
2014-03-09,31,False
2014-03-10,64,False
2014-03-11,66,False
2014-03-12,65,False
2014-03-13,69,False
2014-03-14,73,False
2014-03-15,36,False
2014-03-16,35,False
2014-03-17,66,False
2014-03-18,68,False
2014-03-19,69,False
2014-03-20,66,False
2014-03-21,67,False
2014-03-22,36,False
2014-03-23,30,False
2014-03-24,61,False
2014-03-25,65,False
2014-03-26,66,False
2014-03-27,66,False
2014-03-28,62,False
2014-03-29,33,False
2014-03-30,26,False
2014-03-31,62,False
2014-04-01,64,False
2014-04-02,67,False
2014-04-03,67,False
2014-04-04,65,False
2014-04-05,36,False
2014-04-06,31,False
2014-04-07,65,False
2014-04-08,69,False
2014-04-09,62,False
2014-04-10,72,False
2014-04-11,78,False
2014-04-12,38,False
2014-04-13,33,False
2014-04-14,74,False
2014-04-15,71,False
2014-04-16,68,False
2014-04-17,67,False
2014-04-18,52,False
2014-04-19,29,False
2014-04-20,28,False
2014-04-21,62,False
2014-04-22,63,False
2014-04-23,62,False
2014-04-24,68,False
2014-04-25,67,False
2014-04-26,35,False
2014-04-27,30,False
2014-04-28,59,False
2014-04-29,64,False
2014-04-30,67,False
2014-05-01,64,False
2014-05-02,63,False
2014-05-03,33,False
2014-05-04,32,False
2014-05-05,57,False
2014-05-06,60,False
2014-05-07,61,False
2014-05-08,62,False
2014-05-09,61,False
2014-05-10,32,False
2014-05-11,28,False
2014-05-12,58,False
2014-05-13,69,False
2014-05-14,63,False
2014-05-15,63,False
2014-05-16,62,False
2014-05-17,35,False
2014-05-18,30,False
2014-05-19,58,False
2014-05-20,60,False
2014-05-21,63,False
2014-05-22,61,False
2014-05-23,61,False
2014-05-24,34,False
2014-05-25,31,False
2014-05-26,33,False
2014-05-27,58,False
2014-05-28,62,False
2014-05-29,63,False
2014-05-30,63,False
2014-05-31,34,False
2014-06-01,28,False
2014-06-02,56,False
2014-06-03,62,False
2014-06-04,59,False
2014-06-05,59,False
2014-06-06,62,False
2014-06-07,36,False
2014-06-08,32,False
2014-06-09,62,False
2014-06-10,62,False
2014-06-11,63,False
2014-06-12,62,False
2014-06-13,59,False
2014-06-14,34,False
2014-06-15,30,False
2014-06-16,56,False
2014-06-17,62,False
2014-06-18,58,False
2014-06-19,60,False
2014-06-20,63,False
2014-06-21,35,False
2014-06-22,31,False
2014-06-23,54,False
2014-06-24,62,False
2014-06-25,61,False
2014-06-26,58,False
2014-06-27,56,False
2014-06-28,35,False
2014-06-29,28,False
2014-06-30,53,False
2014-07-01,60,False
2014-07-02,63,False
2014-07-03,75,False
2014-07-04,44,False
2014-07-05,31,False
2014-07-06,33,False
2014-07-07,60,False
2014-07-08,63,False
2014-07-09,62,False
2014-07-10,67,False
2014-07-11,62,False
2014-07-12,36,False
2014-07-13,30,False
2014-07-14,61,False
2014-07-15,63,False
2014-07-16,65,False
2014-07-17,70,False
2014-07-18,69,False
2014-07-19,40,False
2014-07-20,33,False
2014-07-21,64,False
2014-07-22,64,False
2014-07-23,69,False
2014-07-24,64,False
