date,dow,isPartial
2011-01-01,13,False
2011-01-02,10,False
2011-01-03,19,False
2011-01-04,18,False
2011-01-05,18,False
2011-01-06,17,False
2011-01-07,18,False
2011-01-08,12,False
2011-01-09,11,False
2011-01-10,17,False
2011-01-11,16,False
2011-01-12,16,False
2011-01-13,17,False
2011-01-14,17,False
2011-01-15,11,False
2011-01-16,9,False
2011-01-17,14,False
2011-01-18,17,False
2011-01-19,17,False
2011-01-20,17,False
2011-01-21,18,False
2011-01-22,11,False
2011-01-23,10,False
2011-01-24,17,False
2011-01-25,18,False
2011-01-26,20,False
2011-01-27,18,False
2011-01-28,20,False
2011-01-29,11,False
2011-01-30,12,False
2011-01-31,19,False
2011-02-01,18,False
2011-02-02,19,False
2011-02-03,18,False
2011-02-04,17,False
2011-02-05,10,False
2011-02-06,10,False
2011-02-07,17,False
2011-02-08,18,False
2011-02-09,19,False
2011-02-10,19,False
2011-02-11,18,False
2011-02-12,11,False
2011-02-13,10,False
2011-02-14,16,False
2011-02-15,18,False
2011-02-16,17,False
2011-02-17,18,False
2011-02-18,17,False
2011-02-19,11,False
2011-02-20,11,False
2011-02-21,15,False
2011-02-22,20,False
2011-02-23,20,False
2011-02-24,20,False
2011-02-25,16,False
2011-02-26,12,False
2011-02-27,11,False
2011-02-28,17,False
2011-03-01,19,False
2011-03-02,19,False
2011-03-03,18,False
2011-03-04,19,False
2011-03-05,13,False
2011-03-06,11,False
2011-03-07,18,False
2011-03-08,18,False
2011-03-09,18,False
2011-03-10,19,False
2011-03-11,19,False
2011-03-12,12,False
2011-03-13,11,False
2011-03-14,19,False
2011-03-15,23,False
2011-03-16,23,False
2011-03-17,21,False
2011-03-18,19,False
2011-03-19,11,False
2011-03-20,10,False
2011-03-21,18,False
2011-03-22,17,False
2011-03-23,17,False
2011-03-24,19,False
2011-03-25,17,False
2011-03-26,11,False
2011-03-27,9,False
2011-03-28,17,False
2011-03-29,16,False
2011-03-30,18,False
2011-03-31,17,False
2011-04-01,17,False
2011-04-02,10,False
2011-04-03,10,False
2011-04-04,18,False
2011-04-05,16,False
2011-04-06,19,False
2011-04-07,18,False
2011-04-08,15,False
2011-04-09,12,False
2011-04-10,11,False
2011-04-11,16,False
2011-04-12,16,False
2011-04-13,17,False
2011-04-14,16,False
2011-04-15,15,False
2011-04-16,11,False
2011-04-17,11,False
2011-04-18,18,False
2011-04-19,17,False
2011-04-20,18,False
2011-04-21,17,False
2011-04-22,14,False
2011-04-23,10,False
2011-04-24,9,False
2011-04-25,16,False
2011-04-26,17,False
2011-04-27,16,False
2011-04-28,16,False
2011-04-29,16,False
2011-04-30,10,False
2011-05-01,11,False
2011-05-02,18,False
2011-05-03,17,False
2011-05-04,18,False
2011-05-05,18,False
2011-05-06,18,False
2011-05-07,11,False
2011-05-08,8,False
2011-05-09,16,False
2011-05-10,15,False
2011-05-11,16,False
2011-05-12,15,False
2011-05-13,15,False
2011-05-14,10,False
2011-05-15,10,False
2011-05-16,15,False
2011-05-17,15,False
2011-05-18,15,False
2011-05-19,16,False
2011-05-20,15,False
2011-05-21,10,False
2011-05-22,9,False
2011-05-23,15,False
2011-05-24,16,False
2011-05-25,15,False
2011-05-26,16,False
2011-05-27,15,False
2011-05-28,10,False
2011-05-29,8,False
2011-05-30,10,False
2011-05-31,15,False
2011-06-01,18,False
2011-06-02,21,False
2011-06-03,19,False
2011-06-04,12,False
2011-06-05,10,False
2011-06-06,17,False
2011-06-07,16,False
2011-06-08,17,False
2011-06-09,17,False
2011-06-10,18,False
2011-06-11,11,False
2011-06-12,11,False
2011-06-13,17,False
2011-06-14,16,False
2011-06-15,17,False
2011-06-16,18,False
2011-06-17,17,False
2011-06-18,9,False
2011-06-19,10,False
2011-06-20,15,False
2011-06-21,16,False
2011-06-22,17,False
2011-06-23,19,False
2011-06-24,18,False
2011-06-25,11,False
2011-06-26,10,False
2011-06-27,16,False
2011-06-28,18,False
2011-06-29,16,False
2011-06-30,16,False
2011-07-01,16,False
2011-07-02,11,False
2011-07-03,10,False
2011-07-04,11,False
2011-07-05,15,False
2011-07-06,13,False
2011-07-07,15,False
2011-07-08,16,False
2011-07-09,10,False
2011-07-10,10,False
2011-07-11,18,False
2011-07-12,18,False
2011-07-13,17,False
2011-07-14,17,False
2011-07-15,19,False
2011-07-16,12,False
2011-07-17,9,False
2011-07-18,17,False
2011-07-19,18,False
2011-07-20,16,False
2011-07-21,18,False
2011-07-22,17,False
2011-07-23,11,False
2011-07-24,10,False
2011-07-25,20,False
2011-07-26,18,False
2011-07-27,20,False
2011-07-28,20,False
2011-07-29,20,False
2011-07-30,12,False
2011-07-31,11,False
2011-08-01,24,False
2011-08-02,27,False
2011-08-03,28,False
2011-08-04,53,False
2011-08-05,72,False
2011-08-06,24,False
2011-08-07,19,False
2011-08-08,100,False
2011-08-09,95,False
2011-08-10,76,False
2011-08-11,69,False
2011-08-12,48,False
2011-08-13,18,False
2011-08-14,15,False
2011-08-15,33,False
2011-08-16,33,False
2011-08-17,31,False
2011-08-18,45,False
2011-08-19,44,False
2011-08-20,17,False
2011-08-21,16,False
2011-08-22,34,False
2011-08-23,28,False
2011-08-24,28,False
2011-08-25,27,False
2011-08-26,25,False
2011-08-27,13,False
2011-08-28,12,False
2011-08-29,23,False
2011-08-30,24,False
2011-08-31,25,False
2011-09-01,22,False
2011-09-02,25,False
2011-09-03,13,False
2011-09-04,11,False
2011-09-05,16,False
2011-09-06,26,False
2011-09-07,25,False
2011-09-08,21,False
2011-09-09,26,False
2011-09-10,14,False
2011-09-11,12,False
2011-09-12,25,False
2011-09-13,24,False
2011-09-14,23,False
2011-09-15,22,False
2011-09-16,21,False
2011-09-17,12,False
2011-09-18,11,False
