date,dow,isPartial
2017-10-06,8,False
2017-10-07,4,False
2017-10-08,3,False
2017-10-09,7,False
2017-10-10,9,False
2017-10-11,9,False
2017-10-12,9,False
2017-10-13,8,False
2017-10-14,4,False
2017-10-15,3,False
2017-10-16,8,False
2017-10-17,10,False
2017-10-18,10,False
2017-10-19,10,False
2017-10-20,9,False
2017-10-21,4,False
2017-10-22,3,False
2017-10-23,9,False
2017-10-24,10,False
2017-10-25,10,False
2017-10-26,10,False
2017-10-27,10,False
2017-10-28,4,False
2017-10-29,3,False
2017-10-30,8,False
2017-10-31,9,False
2017-11-01,10,False
2017-11-02,9,False
2017-11-03,9,False
2017-11-04,4,False
2017-11-05,3,False
2017-11-06,8,False
2017-11-07,9,False
2017-11-08,9,False
2017-11-09,10,False
2017-11-10,9,False
2017-11-11,4,False
2017-11-12,3,False
2017-11-13,8,False
2017-11-14,9,False
2017-11-15,9,False
2017-11-16,10,False
2017-11-17,9,False
2017-11-18,4,False
2017-11-19,3,False
2017-11-20,8,False
2017-11-21,9,False
2017-11-22,8,False
2017-11-23,5,False
2017-11-24,6,False
2017-11-25,4,False
2017-11-26,3,False
2017-11-27,7,False
2017-11-28,9,False
2017-11-29,10,False
2017-11-30,12,False
2017-12-01,14,False
2017-12-02,5,False
2017-12-03,4,False
2017-12-04,12,False
2017-12-05,10,False
2017-12-06,10,False
2017-12-07,10,False
2017-12-08,9,False
2017-12-09,4,False
2017-12-10,3,False
2017-12-11,8,False
2017-12-12,10,False
2017-12-13,10,False
2017-12-14,10,False
2017-12-15,9,False
2017-12-16,4,False
2017-12-17,3,False
2017-12-18,9,False
2017-12-19,11,False
2017-12-20,13,False
2017-12-21,11,False
2017-12-22,10,False
2017-12-23,4,False
2017-12-24,3,False
2017-12-25,4,False
2017-12-26,8,False
2017-12-27,9,False
2017-12-28,9,False
2017-12-29,10,False
2017-12-30,4,False
2017-12-31,3,False
2018-01-01,4,False
2018-01-02,9,False
2018-01-03,10,False
2018-01-04,13,False
2018-01-05,12,False
2018-01-06,5,False
2018-01-07,3,False
2018-01-08,10,False
2018-01-09,11,False
2018-01-10,11,False
2018-01-11,11,False
2018-01-12,12,False
2018-01-13,5,False
2018-01-14,3,False
2018-01-15,7,False
2018-01-16,14,False
2018-01-17,14,False
2018-01-18,14,False
2018-01-19,13,False
2018-01-20,6,False
2018-01-21,4,False
2018-01-22,11,False
2018-01-23,11,False
2018-01-24,12,False
2018-01-25,12,False
2018-01-26,12,False
2018-01-27,5,False
2018-01-28,4,False
2018-01-29,11,False
2018-01-30,18,False
2018-01-31,18,False
2018-02-01,15,False
2018-02-02,25,False
2018-02-03,11,False
2018-02-04,6,False
2018-02-05,52,False
2018-02-06,100,False
2018-02-07,51,False
2018-02-08,55,False
2018-02-09,69,False
2018-02-10,16,False
2018-02-11,7,False
2018-02-12,34,False
2018-02-13,32,False
2018-02-14,31,False
2018-02-15,28,False
2018-02-16,25,False
2018-02-17,7,False
2018-02-18,4,False
2018-02-19,12,False
2018-02-20,21,False
2018-02-21,22,False
2018-02-22,22,False
2018-02-23,20,False
2018-02-24,6,False
2018-02-25,4,False
2018-02-26,18,False
2018-02-27,21,False
2018-02-28,21,False
2018-03-01,25,False
2018-03-02,31,False
2018-03-03,8,False
2018-03-04,5,False
2018-03-05,22,False
2018-03-06,22,False
2018-03-07,29,False
2018-03-08,23,False
2018-03-09,23,False
2018-03-10,7,False
2018-03-11,4,False
2018-03-12,18,False
2018-03-13,19,False
2018-03-14,19,False
2018-03-15,19,False
2018-03-16,17,False
2018-03-17,6,False
2018-03-18,4,False
2018-03-19,19,False
2018-03-20,21,False
2018-03-21,20,False
2018-03-22,30,False
2018-03-23,37,False
2018-03-24,11,False
2018-03-25,6,False
2018-03-26,27,False
2018-03-27,28,False
2018-03-28,28,False
2018-03-29,24,False
2018-03-30,14,False
2018-03-31,5,False
2018-04-01,4,False
2018-04-02,32,False
2018-04-03,30,False
2018-04-04,36,False
2018-04-05,27,False
2018-04-06,37,False
2018-04-07,9,False
2018-04-08,5,False
2018-04-09,25,False
2018-04-10,27,False
2018-04-11,26,False
2018-04-12,24,False
2018-04-13,22,False
2018-04-14,7,False
2018-04-15,5,False
2018-04-16,19,False
2018-04-17,21,False
2018-04-18,20,False
2018-04-19,20,False
2018-04-20,19,False
2018-04-21,5,False
2018-04-22,4,False
2018-04-23,16,False
2018-04-24,22,False
2018-04-25,22,False
2018-04-26,20,False
2018-04-27,18,False
2018-04-28,5,False
2018-04-29,4,False
2018-04-30,16,False
2018-05-01,19,False
2018-05-02,18,False
2018-05-03,19,False
2018-05-04,18,False
2018-05-05,5,False
2018-05-06,4,False
2018-05-07,16,False
2018-05-08,20,False
2018-05-09,17,False
2018-05-10,18,False
2018-05-11,17,False
2018-05-12,5,False
2018-05-13,4,False
2018-05-14,15,False
2018-05-15,17,False
2018-05-16,16,False
2018-05-17,16,False
2018-05-18,15,False
2018-05-19,5,False
2018-05-20,4,False
2018-05-21,16,False
2018-05-22,16,False
2018-05-23,16,False
2018-05-24,16,False
2018-05-25,15,False
2018-05-26,4,False
2018-05-27,3,False
2018-05-28,6,False
2018-05-29,18,False
2018-05-30,18,False
2018-05-31,19,False
2018-06-01,19,False
2018-06-02,6,False
2018-06-03,4,False
2018-06-04,15,False
2018-06-05,16,False
2018-06-06,16,False
2018-06-07,17,False
2018-06-08,16,False
2018-06-09,5,False
