date,dow,isPartial
2012-09-26,40,False
2012-09-27,38,False
2012-09-28,34,False
2012-09-29,23,False
2012-09-30,20,False
2012-10-01,34,False
2012-10-02,39,False
2012-10-03,38,False
2012-10-04,36,False
2012-10-05,44,False
2012-10-06,26,False
2012-10-07,19,False
2012-10-08,36,False
2012-10-09,37,False
2012-10-10,38,False
2012-10-11,37,False
2012-10-12,35,False
2012-10-13,20,False
2012-10-14,21,False
2012-10-15,37,False
2012-10-16,37,False
2012-10-17,39,False
2012-10-18,35,False
2012-10-19,43,False
2012-10-20,22,False
2012-10-21,22,False
2012-10-22,37,False
2012-10-23,46,False
2012-10-24,50,False
2012-10-25,40,False
2012-10-26,39,False
2012-10-27,23,False
2012-10-28,18,False
2012-10-29,29,False
2012-10-30,30,False
2012-10-31,36,False
2012-11-01,34,False
2012-11-02,34,False
2012-11-03,22,False
2012-11-04,20,False
2012-11-05,35,False
2012-11-06,37,False
2012-11-07,100,False
2012-11-08,74,False
2012-11-09,62,False
2012-11-10,25,False
2012-11-11,20,False
2012-11-12,38,False
2012-11-13,45,False
2012-11-14,47,False
2012-11-15,51,False
2012-11-16,45,False
2012-11-17,23,False
2012-11-18,20,False
2012-11-19,39,False
2012-11-20,40,False
2012-11-21,36,False
2012-11-22,27,False
2012-11-23,29,False
2012-11-24,26,False
2012-11-25,23,False
2012-11-26,37,False
2012-11-27,39,False
2012-11-28,39,False
2012-11-29,41,False
2012-11-30,37,False
2012-12-01,21,False
2012-12-02,20,False
2012-12-03,34,False
2012-12-04,36,False
2012-12-05,40,False
2012-12-06,37,False
2012-12-07,37,False
2012-12-08,21,False
2012-12-09,19,False
2012-12-10,34,False
2012-12-11,36,False
2012-12-12,36,False
2012-12-13,38,False
2012-12-14,32,False
2012-12-15,24,False
2012-12-16,17,False
2012-12-17,32,False
2012-12-18,39,False
2012-12-19,38,False
2012-12-20,36,False
2012-12-21,42,False
2012-12-22,23,False
2012-12-23,18,False
2012-12-24,25,False
2012-12-25,20,False
2012-12-26,34,False
2012-12-27,36,False
2012-12-28,38,False
2012-12-29,22,False
2012-12-30,21,False
2012-12-31,43,False
2013-01-01,28,False
2013-01-02,52,False
2013-01-03,45,False
2013-01-04,42,False
2013-01-05,23,False
2013-01-06,21,False
2013-01-07,38,False
2013-01-08,38,False
2013-01-09,38,False
2013-01-10,37,False
2013-01-11,39,False
2013-01-12,21,False
2013-01-13,19,False
2013-01-14,37,False
2013-01-15,39,False
2013-01-16,35,False
2013-01-17,37,False
2013-01-18,39,False
2013-01-19,26,False
2013-01-20,19,False
2013-01-21,29,False
2013-01-22,40,False
2013-01-23,39,False
2013-01-24,42,False
2013-01-25,42,False
2013-01-26,22,False
2013-01-27,21,False
2013-01-28,40,False
2013-01-29,45,False
2013-01-30,41,False
2013-01-31,42,False
2013-02-01,56,False
2013-02-02,28,False
2013-02-03,22,False
2013-02-04,42,False
2013-02-05,45,False
2013-02-06,41,False
2013-02-07,41,False
2013-02-08,39,False
2013-02-09,21,False
2013-02-10,18,False
2013-02-11,34,False
2013-02-12,39,False
2013-02-13,42,False
2013-02-14,36,False
2013-02-15,35,False
2013-02-16,21,False
2013-02-17,18,False
2013-02-18,29,False
2013-02-19,39,False
