date,dow,isPartial
2012-01-26,84,False
2012-01-27,74,False
2012-01-28,52,False
2012-01-29,46,False
2012-01-30,70,False
2012-01-31,74,False
2012-02-01,74,False
2012-02-02,77,False
2012-02-03,83,False
2012-02-04,65,False
2012-02-05,52,False
2012-02-06,79,False
2012-02-07,78,False
2012-02-08,77,False
2012-02-09,75,False
2012-02-10,77,False
2012-02-11,56,False
2012-02-12,44,False
2012-02-13,77,False
2012-02-14,76,False
2012-02-15,79,False
2012-02-16,83,False
2012-02-17,86,False
2012-02-18,61,False
2012-02-19,44,False
2012-02-20,74,False
2012-02-21,100,False
2012-02-22,95,False
2012-02-23,86,False
2012-02-24,79,False
2012-02-25,45,False
2012-02-26,47,False
2012-02-27,82,False
2012-02-28,84,False
2012-02-29,86,False
2012-03-01,84,False
2012-03-02,80,False
2012-03-03,47,False
2012-03-04,47,False
2012-03-05,70,False
2012-03-06,88,False
2012-03-07,77,False
2012-03-08,74,False
2012-03-09,85,False
2012-03-10,50,False
2012-03-11,43,False
2012-03-12,70,False
2012-03-13,84,False
2012-03-14,90,False
2012-03-15,81,False
2012-03-16,81,False
2012-03-17,50,False
2012-03-18,45,False
2012-03-19,79,False
2012-03-20,77,False
2012-03-21,76,False
2012-03-22,72,False
2012-03-23,74,False
2012-03-24,44,False
2012-03-25,46,False
2012-03-26,79,False
2012-03-27,82,False
2012-03-28,72,False
2012-03-29,70,False
2012-03-30,72,False
2012-03-31,49,False
2012-04-01,41,False
2012-04-02,76,False
2012-04-03,75,False
2012-04-04,80,False
2012-04-05,67,False
2012-04-06,62,False
2012-04-07,45,False
2012-04-08,43,False
2012-04-09,76,False
2012-04-10,85,False
2012-04-11,83,False
2012-04-12,76,False
2012-04-13,78,False
2012-04-14,47,False
2012-04-15,42,False
2012-04-16,73,False
2012-04-17,80,False
2012-04-18,78,False
2012-04-19,75,False
2012-04-20,69,False
2012-04-21,43,False
2012-04-22,41,False
2012-04-23,68,False
2012-04-24,69,False
2012-04-25,66,False
2012-04-26,71,False
2012-04-27,69,False
2012-04-28,42,False
2012-04-29,43,False
2012-04-30,69,False
2012-05-01,74,False
2012-05-02,75,False
2012-05-03,66,False
2012-05-04,70,False
2012-05-05,44,False
2012-05-06,43,False
2012-05-07,76,False
2012-05-08,69,False
2012-05-09,75,False
2012-05-10,78,False
2012-05-11,76,False
2012-05-12,44,False
2012-05-13,44,False
2012-05-14,74,False
2012-05-15,80,False
2012-05-16,75,False
2012-05-17,84,False
2012-05-18,88,False
2012-05-19,51,False
2012-05-20,47,False
2012-05-21,74,False
2012-05-22,70,False
2012-05-23,78,False
2012-05-24,74,False
2012-05-25,70,False
2012-05-26,45,False
2012-05-27,40,False
2012-05-28,49,False
2012-05-29,70,False
2012-05-30,74,False
2012-05-31,77,False
2012-06-01,85,False
2012-06-02,55,False
2012-06-03,45,False
2012-06-04,92,False
2012-06-05,80,False
2012-06-06,78,False
2012-06-07,86,False
2012-06-08,79,False
2012-06-09,42,False
2012-06-10,51,False
2012-06-11,68,False
2012-06-12,71,False
2012-06-13,75,False
2012-06-14,71,False
2012-06-15,67,False
2012-06-16,43,False
2012-06-17,40,False
2012-06-18,72,False
2012-06-19,72,False
2012-06-20,72,False
2012-06-21,75,False
2012-06-22,80,False
2012-06-23,45,False
2012-06-24,43,False
2012-06-25,71,False
2012-06-26,69,False
2012-06-27,71,False
2012-06-28,85,False
2012-06-29,75,False
2012-06-30,50,False
2012-07-01,45,False
2012-07-02,75,False
2012-07-03,71,False
2012-07-04,50,False
2012-07-05,68,False
2012-07-06,64,False
2012-07-07,42,False
2012-07-08,39,False
2012-07-09,65,False
2012-07-10,63,False
2012-07-11,68,False
2012-07-12,73,False
2012-07-13,76,False
2012-07-14,41,False
2012-07-15,43,False
2012-07-16,71,False
2012-07-17,70,False
2012-07-18,72,False
2012-07-19,68,False
2012-07-20,69,False
2012-07-21,41,False
2012-07-22,46,False
2012-07-23,75,False
2012-07-24,75,False
2012-07-25,75,False
2012-07-26,69,False
2012-07-27,79,False
2012-07-28,48,False
2012-07-29,45,False
2012-07-30,71,False
2012-07-31,72,False
2012-08-01,73,False
2012-08-02,68,False
2012-08-03,66,False
2012-08-04,47,False
2012-08-05,40,False
2012-08-06,74,False
2012-08-07,79,False
2012-08-08,73,False
2012-08-09,68,False
2012-08-10,69,False
2012-08-11,41,False
2012-08-12,40,False
2012-08-13,67,False
2012-08-14,68,False
2012-08-15,72,False
2012-08-16,73,False
2012-08-17,69,False
2012-08-18,44,False
2012-08-19,41,False
2012-08-20,61,False
2012-08-21,74,False
2012-08-22,71,False
2012-08-23,66,False
2012-08-24,67,False
2012-08-25,41,False
2012-08-26,37,False
2012-08-27,63,False
2012-08-28,65,False
2012-08-29,65,False
2012-08-30,70,False
2012-08-31,63,False
2012-09-01,40,False
2012-09-02,40,False
2012-09-03,48,False
2012-09-04,64,False
2012-09-05,66,False
2012-09-06,76,False
2012-09-07,83,False
2012-09-08,48,False
2012-09-09,40,False
2012-09-10,66,False
2012-09-11,73,False
2012-09-12,76,False
2012-09-13,80,False
2012-09-14,88,False
2012-09-15,53,False
2012-09-16,44,False
2012-09-17,66,False
2012-09-18,69,False
2012-09-19,74,False
2012-09-20,68,False
2012-09-21,66,False
2012-09-22,52,False
2012-09-23,50,False
2012-09-24,70,False
2012-09-25,70,False
2012-09-26,74,False
2012-09-27,73,False
2012-09-28,67,False
2012-09-29,41,False
2012-09-30,39,False
2012-10-01,62,False
2012-10-02,74,False
2012-10-03,70,False
2012-10-04,74,False
2012-10-05,79,False
2012-10-06,47,False
2012-10-07,36,False
2012-10-08,66,False
2012-10-09,66,False
2012-10-10,71,False
2012-10-11,70,False
2012-10-12,65,False
